setting,Accuracy,Precision,Recall,F-score,adjAccuracy,adjPrecision,adjRecall,adjF-score
anomaly_detection_mse_UCRA_039_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG3_5000_16390_16420.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-18-14,0.99882,1.0,0.033333335,0.06451613,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_040_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG4_6000_17390_17520.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-18-54,0.9794187,0.0027624309392265192,0.0076923077,0.0040650405,0.98483706,0.26476577,1.0,0.41867954
anomaly_detection_mse_UCRA_041_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG5_7000_17390_17520.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-19-37,0.9907956,0.012987012987012988,0.0076923077,0.009661836,0.99658763,0.63106793,1.0,0.77380955
anomaly_detection_mse_UCRA_042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-20-22,0.9528107,0.001215066828675577,0.004347826,0.0018993352,0.9630927,0.21863118,1.0,0.35881436
anomaly_detection_mse_UCRA_043_UCR_Anomaly_DISTORTEDMesoplodonDensirostris_10000_19280_19440.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-21-07,0.9894463,1.0,0.0375,0.072289154,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_044_UCR_Anomaly_DISTORTEDPowerDemand1_9000_18485_18821.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-21-56,0.98307294,0.10526315789473684,0.005952381,0.011267605,0.9991802,0.95184135,1.0,0.97532654
anomaly_detection_mse_UCRA_045_UCR_Anomaly_DISTORTEDPowerDemand2_14000_23357_23717.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-22-43,0.9746094,0.03125,0.0027777778,0.0051020407,0.9979818,0.9207161,1.0,0.9587217
anomaly_detection_mse_UCRA_046_UCR_Anomaly_DISTORTEDPowerDemand3_16000_23405_23477.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-23-38,0.9947193,0.3333333333333333,0.013888889,0.026666667,0.99985534,0.972973,1.0,0.98630136
anomaly_detection_mse_UCRA_047_UCR_Anomaly_DISTORTEDPowerDemand4_18000_24005_24077.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-24-37,0.99444443,0.9,0.125,0.2195122,0.9999132,0.98630136,1.0,0.99310344
anomaly_detection_mse_UCRA_048_UCR_Anomaly_DISTORTEDTkeepFifthMARS_3500_5988_6085.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-25-40,0.98828125,1.0,0.072164945,0.13461539,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_049_UCR_Anomaly_DISTORTEDTkeepFirstMARS_3500_5365_5380.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-26-16,0.9877604,0.012345679012345678,0.06666667,0.020833334,0.9895833,0.15789473,1.0,0.27272728
anomaly_detection_mse_UCRA_050_UCR_Anomaly_DISTORTEDTkeepForthMARS_3500_5988_6085.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-26-53,0.9796875,0.01639344262295082,0.010309278,0.012658228,0.9921875,0.6178344,1.0,0.7637795
anomaly_detection_mse_UCRA_051_UCR_Anomaly_DISTORTEDTkeepSecondMARS_3500_9330_9340.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-27-30,0.9988281,1.0,0.1,0.18181819,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_052_UCR_Anomaly_DISTORTEDTkeepThirdMARS_3500_4711_4809.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-28-07,0.98828125,1.0,0.08163265,0.1509434,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-28-44,0.9401042,0.02127659574468085,0.0043290043,0.007194245,0.99001735,0.833935,1.0,0.9094488
anomaly_detection_mse_UCRA_054_UCR_Anomaly_DISTORTEDWalkingAceleration5_2700_5920_5979.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-29-19,0.9848958,1.0,0.016949153,0.033333335,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-29-56,0.99447495,0.1111111111111111,0.006666667,0.012578616,0.9997185,0.9493671,1.0,0.97402596
anomaly_detection_mse_UCRA_056_UCR_Anomaly_DISTORTEDapneaecg3_5000_11111_11211.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-30-46,0.9865855,0.002898550724637681,0.01,0.004494382,0.9895833,0.22522523,1.0,0.36764705
anomaly_detection_mse_UCRA_057_UCR_Anomaly_DISTORTEDapneaecg4_6000_16000_16100.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-31-26,0.0031001985,0.0031001984126984125,1.0,0.0061812336,0.0031001985,0.0031001985,1.0,0.0061812336
anomaly_detection_mse_UCRA_058_UCR_Anomaly_DISTORTEDapneaecg_10000_12240_12308.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-32-11,0.99602336,0.02127659574468085,0.014705882,0.017391304,0.9983812,0.5964912,1.0,0.74725276
anomaly_detection_mse_UCRA_059_UCR_Anomaly_DISTORTEDgait1_20000_38500_38800.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-33-00,0.99025685,0.007352941176470588,0.0033333334,0.0045871558,0.9969693,0.6896552,1.0,0.81632656
anomaly_detection_mse_UCRA_060_UCR_Anomaly_DISTORTEDgait2_22000_46500_46800.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-34-08,0.9875237,0.008658008658008658,0.006666667,0.0075329565,0.9945786,0.56710774,1.0,0.7237636
anomaly_detection_mse_UCRA_061_UCR_Anomaly_DISTORTEDgait3_24500_59900_60500.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-35-20,0.98359877,0.017543859649122806,0.0016666667,0.00304414,0.99859774,0.91463417,1.0,0.955414
anomaly_detection_mse_UCRA_062_UCR_Anomaly_DISTORTEDgaitHunt1_18500_33070_33180.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-36-35,0.9974179,0.1111111111111111,0.009090909,0.016806724,0.99982345,0.9322034,1.0,0.9649123
anomaly_detection_mse_UCRA_001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-48-48,0.9781115,0.018970189701897018,0.011290323,0.014155713,0.9918732,0.6313646,1.0,0.7740325
anomaly_detection_mse_UCRA_002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-50-21,0.0067349137,0.006734913793103448,1.0,0.013379716,0.0067349137,0.0067349137,1.0,0.013379716
anomaly_detection_mse_UCRA_003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-51-57,0.98877513,0.00980392156862745,0.006666667,0.007936508,0.99546516,0.5976096,1.0,0.74812967
anomaly_detection_mse_UCRA_004_UCR_Anomaly_DISTORTEDBIDMC1_2500_5400_5600.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-53-30,0.9777462,1.0,0.06,0.11320755,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1_4000_5391_5392.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-54-07,0.7265625,0.0009514747859181732,1.0,0.0019011407,0.7265625,0.00095147477,1.0,0.0019011407
anomaly_detection_mse_UCRA_001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-55-56,0.9781115,0.018970189701897018,0.011290323,0.014155713,0.9918732,0.6313646,1.0,0.7740325
anomaly_detection_mse_UCRA_002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-57-28,0.0067349137,0.006734913793103448,1.0,0.013379716,0.0067349137,0.0067349137,1.0,0.013379716
anomaly_detection_mse_UCRA_003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-59-01,0.98877513,0.00980392156862745,0.006666667,0.007936508,0.99546516,0.5976096,1.0,0.74812967
anomaly_detection_mse_UCRA_004_UCR_Anomaly_DISTORTEDBIDMC1_2500_5400_5600.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-00-34,0.9777462,1.0,0.06,0.11320755,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1_4000_5391_5392.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-01-11,0.7265625,0.0009514747859181732,1.0,0.0019011407,0.7265625,0.00095147477,1.0,0.0019011407
anomaly_detection_mse_UCRA_006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2_4000_5703_5727.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-01-49,0.9955729,1.0,0.29166666,0.4516129,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3_4000_6520_6544.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-02-28,0.9947917,1.0,0.16666667,0.2857143,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4_4000_5549_5597.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-03-08,0.9875,0.5,0.020833334,0.04,0.9997396,0.97959185,1.0,0.9896907
anomaly_detection_mse_UCRA_009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5_4000_4852_4900.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-03-47,0.9877604,1.0,0.020833334,0.040816326,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-04-25,0.9888021,1.0,0.104166664,0.18867925,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_011_UCR_Anomaly_DISTORTEDECG1_10000_11800_12100.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-05-04,0.98527646,1.0,0.02,0.039215688,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_012_UCR_Anomaly_DISTORTEDECG2_15000_16000_16100.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-05-53,0.99335253,1.0,0.03,0.058252428,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_013_UCR_Anomaly_DISTORTEDECG3_15000_16000_16100.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-06-50,0.99321544,1.0,0.01,0.01980198,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_014_UCR_Anomaly_DISTORTEDECG3_8000_17000_17100.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-07-49,0.9944661,0.047619047619047616,0.01,0.016528925,0.9990699,0.8333333,1.0,0.90909094
anomaly_detection_mse_UCRA_015_UCR_Anomaly_DISTORTEDECG4_5000_16800_17100.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-08-38,0.99848175,1.0,0.016666668,0.032786883,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_016_UCR_Anomaly_DISTORTEDECG4_5000_16900_17100.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-09-28,0.9920654,1.0,0.025,0.048780486,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_017_UCR_Anomaly_DISTORTEDECG4_5000_17000_17100.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-10-10,0.9961751,1.0,0.06,0.11320755,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_018_UCR_Anomaly_DISTORTEDECG4_8000_17000_17100.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-10-50,0.9953962,1.0,0.01,0.01980198,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1_5000_6168_6212.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-11-38,0.89800346,0.0030075187969924814,0.045454547,0.005641749,0.90407985,0.062234797,1.0,0.1171771
anomaly_detection_mse_UCRA_020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z2_5000_7175_7388.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-12-18,0.9696181,1.0,0.014084507,0.027777778,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_021_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z3_5000_5948_5993.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-12-58,0.9933449,0.3333333333333333,0.022222223,0.041666668,0.9997106,0.9574468,1.0,0.9782609
anomaly_detection_mse_UCRA_022_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z4_4000_6527_6645.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-13-38,0.9825521,0.05555555555555555,0.008474576,0.014705882,0.99778646,0.8740741,1.0,0.9328063
anomaly_detection_mse_UCRA_023_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z5_5000_8612_8716.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-14-17,0.98075813,0.03225806451612903,0.009615385,0.014814815,0.9956597,0.7761194,1.0,0.8739496
anomaly_detection_mse_UCRA_024_UCR_Anomaly_DISTORTEDInternalBleeding10_3200_4526_4556.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-14-57,0.86067706,0.0019723865877712033,0.033333335,0.0037243948,0.86822915,0.05597015,1.0,0.10600707
anomaly_detection_mse_UCRA_025_UCR_Anomaly_DISTORTEDInternalBleeding14_2800_5607_5634.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-15-34,0.99283856,0.25,0.11111111,0.15384616,0.9980469,0.75,1.0,0.85714287
anomaly_detection_mse_UCRA_026_UCR_Anomaly_DISTORTEDInternalBleeding15_1700_5684_5854.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-16-10,0.96316963,0.03333333333333333,0.005882353,0.01,0.99460566,0.85427135,1.0,0.9214092
anomaly_detection_mse_UCRA_027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-16-45,0.54215497,0.00035676061362825543,0.083333336,0.00071047957,0.5439453,0.0042643924,1.0,0.008492569
anomaly_detection_mse_UCRA_028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-17-18,0.9670759,0.014705882352941176,0.009009009,0.011173184,0.9875372,0.6235955,1.0,0.76816607
anomaly_detection_mse_UCRA_029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-17-53,0.96332467,0.014492753623188406,0.009803922,0.0116959065,0.9852431,0.6,1.0,0.75
anomaly_detection_mse_UCRA_030_UCR_Anomaly_DISTORTEDInternalBleeding19_3000_4187_4197.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-18-30,0.99791664,1.0,0.2,0.33333334,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-19-07,0.9659288,0.8,0.025,0.048484847,0.999783,0.99378884,1.0,0.99688476
anomaly_detection_mse_UCRA_032_UCR_Anomaly_DISTORTEDInternalBleeding4_1000_4675_5033.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-19-44,0.9373372,0.034482758620689655,0.002793296,0.005167959,0.9954427,0.92746115,1.0,0.96236557
anomaly_detection_mse_UCRA_033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-20-19,0.9469401,1.0,0.04117647,0.07909604,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-20-57,0.9788411,1.0,0.16129032,0.2777778,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_035_UCR_Anomaly_DISTORTEDInternalBleeding8_2500_5865_5974.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-21-32,0.8374566,0.001557632398753894,0.0091743115,0.0026631157,0.8608941,0.14533333,1.0,0.25378346
anomaly_detection_mse_UCRA_036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-22-09,0.9583333,0.020833333333333332,0.0121951215,0.015384615,0.9847005,0.6356589,1.0,0.7772512
anomaly_detection_mse_UCRA_037_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG1_5000_17210_17260.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-22-49,0.998291,1.0,0.16,0.27586207,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_038_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG2_5000_27862_27932.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-23-31,0.9943034,0.013888888888888888,0.014285714,0.014084507,0.997111,0.4964539,1.0,0.6635071
anomaly_detection_mse_UCRA_039_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG3_5000_16390_16420.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-24-13,0.99882,1.0,0.033333335,0.06451613,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_040_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG4_6000_17390_17520.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-24-52,0.9794187,0.0027624309392265192,0.0076923077,0.0040650405,0.98483706,0.26476577,1.0,0.41867954
anomaly_detection_mse_UCRA_041_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG5_7000_17390_17520.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-25-36,0.9907956,0.012987012987012988,0.0076923077,0.009661836,0.99658763,0.63106793,1.0,0.77380955
anomaly_detection_mse_UCRA_042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-26-23,0.9528107,0.001215066828675577,0.004347826,0.0018993352,0.9630927,0.21863118,1.0,0.35881436
anomaly_detection_mse_UCRA_043_UCR_Anomaly_DISTORTEDMesoplodonDensirostris_10000_19280_19440.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-27-08,0.9894463,1.0,0.0375,0.072289154,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_044_UCR_Anomaly_DISTORTEDPowerDemand1_9000_18485_18821.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-27-58,0.98307294,0.10526315789473684,0.005952381,0.011267605,0.9991802,0.95184135,1.0,0.97532654
anomaly_detection_mse_UCRA_045_UCR_Anomaly_DISTORTEDPowerDemand2_14000_23357_23717.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-28-46,0.9746094,0.03125,0.0027777778,0.0051020407,0.9979818,0.9207161,1.0,0.9587217
anomaly_detection_mse_UCRA_046_UCR_Anomaly_DISTORTEDPowerDemand3_16000_23405_23477.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-29-43,0.9947193,0.3333333333333333,0.013888889,0.026666667,0.99985534,0.972973,1.0,0.98630136
anomaly_detection_mse_UCRA_047_UCR_Anomaly_DISTORTEDPowerDemand4_18000_24005_24077.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-30-46,0.99444443,0.9,0.125,0.2195122,0.9999132,0.98630136,1.0,0.99310344
anomaly_detection_mse_UCRA_048_UCR_Anomaly_DISTORTEDTkeepFifthMARS_3500_5988_6085.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-31-50,0.98828125,1.0,0.072164945,0.13461539,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_049_UCR_Anomaly_DISTORTEDTkeepFirstMARS_3500_5365_5380.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-32-28,0.9877604,0.012345679012345678,0.06666667,0.020833334,0.9895833,0.15789473,1.0,0.27272728
